CONTAINER_ID,RELEASE_ID,WBODY_ID,WBODY_TYPE,NEW_WATERSHED_CODE,WATERBODY_IDENTIFIER,GAZETTED_NAME,SPECIES_CODE,SPECIES_NAME,BROOD_YEAR,HATCHERY_CODE,HATCHERY_NAME,RELEASE_DATE,YEAR,MONTH,DAY,EGGS_IND,STRAIN_NAME,STRAIN_WBODY_ID,SOURCE_NAME,SOURCE_WBODY_ID,ORIGIN,LIFE_STAGE,LIFE_STAGE_CODE,MARK_DESCRIPTION,MARK_DESCRIPTION_CODE,RELEASED_QUANTITY,AVERAGE_WEIGHT,RELEASE_MECHANISM,RELEASE_MECHANISM_CODE,RELEASE_SITE_NAME,RELEASE_SITE_CODE,GENOTYPE_NAME,GENOTYPE_CODE,WATER_TEMPERATURE,PH_LEVEL,COMMENTS,WITNESSED_IND,AGENCY_NAME,AGENCY_CODE,WBODY_ALIASES,PRIMARY_REGION_CODE,PRIMARY_REGION_NAME
6668,23503,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1983,FVH,FRASER VALLEY HATCHERY,1.98E+13,1983,7,12,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Fry,FR,No Mark,NONE,2814,0.4,TRUCK,T,MAIN - FVH,MAIN,Diploid,2N,0,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6751,23506,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,2001,FVH,FRASER VALLEY HATCHERY,2.00E+13,2002,6,18,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,471,63.7,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Diploid,2N,12.5,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6652,23503,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1980,FVH,FRASER VALLEY HATCHERY,1.98E+13,1981,3,19,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Coded Wire Tag,CWT,8040,112.4,TRUCK,T,MAIN - FVH,MAIN,Diploid,2N,9,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6651,23503,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1980,FVH,FRASER VALLEY HATCHERY,1.98E+13,1981,3,2,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Coded Wire Tag,CWT,2030,92.6,TRUCK,T,MAIN - FVH,MAIN,Diploid,2N,7,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6671,23506,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1984,FVH,FRASER VALLEY HATCHERY,1.99E+13,1985,4,24,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,26500,86.2,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Diploid,2N,8,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6655,23503,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1980,FVH,FRASER VALLEY HATCHERY,1.98E+13,1981,4,10,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Coded Wire Tag,CWT,4860,117.7,TRUCK,T,MAIN - FVH,MAIN,Diploid,2N,7,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6654,23503,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1980,FVH,FRASER VALLEY HATCHERY,1.98E+13,1981,4,9,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Coded Wire Tag,CWT,3890,117.5,TRUCK,T,MAIN - FVH,MAIN,Diploid,2N,7,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6653,23503,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1980,FVH,FRASER VALLEY HATCHERY,1.98E+13,1981,4,6,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Coded Wire Tag,CWT,2040,117.6,TRUCK,T,MAIN - FVH,MAIN,Diploid,2N,9,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6667,23506,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1982,FVH,FRASER VALLEY HATCHERY,1.98E+13,1983,5,24,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Coded Wire Tag,CWT,5967,66.9,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Diploid,2N,14,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6662,23506,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1981,FVH,FRASER VALLEY HATCHERY,1.98E+13,1982,5,5,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Coded Wire Tag & Right Maxillary,CWTRM,5907,43,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Diploid,2N,0,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6659,23503,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1981,FVH,FRASER VALLEY HATCHERY,1.98E+13,1982,5,4,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,4766,63.4,TRUCK,T,MAIN - FVH,MAIN,Diploid,2N,11,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6660,23503,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1981,FVH,FRASER VALLEY HATCHERY,1.98E+13,1982,5,4,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Coded Wire Tag,CWT,7650,63.3,TRUCK,T,MAIN - FVH,MAIN,Diploid,2N,9,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6661,23503,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1981,FVH,FRASER VALLEY HATCHERY,1.98E+13,1982,5,4,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Coded Wire Tag,CWT,7650,63.3,TRUCK,T,MAIN - FVH,MAIN,Diploid,2N,9,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6663,23503,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1982,FVH,FRASER VALLEY HATCHERY,1.98E+13,1982,8,5,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Fry,FR,No Mark,NONE,2700,10,TRUCK,T,MAIN - FVH,MAIN,Diploid,2N,13,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6664,23503,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1982,FVH,FRASER VALLEY HATCHERY,1.98E+13,1983,5,5,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Coded Wire Tag,CWT,2548,107.9,TRUCK,T,MAIN - FVH,MAIN,Diploid,2N,0,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6665,23503,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1982,FVH,FRASER VALLEY HATCHERY,1.98E+13,1983,5,5,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Coded Wire Tag,CWT,5156,108,TRUCK,T,MAIN - FVH,MAIN,Diploid,2N,0,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6666,23503,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1982,FVH,FRASER VALLEY HATCHERY,1.98E+13,1983,5,5,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,8019,108,TRUCK,T,MAIN - FVH,MAIN,Diploid,2N,11,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6714,23506,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1994,FVH,FRASER VALLEY HATCHERY,2.00E+13,1995,5,5,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,22898,73.7,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Diploid,2N,11,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6717,23506,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1995,FVH,FRASER VALLEY HATCHERY,2.00E+13,1996,5,1,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,10695,72.5,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Diploid,2N,10,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6722,23506,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1996,FVH,FRASER VALLEY HATCHERY,2.00E+13,1997,5,5,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,12212,84.7,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Diploid,2N,9,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6648,23452,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1956,PPH,Puntledge Park Hatchery,1.96E+13,1957,6,5,N,UNKNOWN,,UNKNOWN,,Wild,Smolt,SM,Adipose & Right Ventral,ARV,7000,65,TRUCK,T,MAIN - PPH,MAIN,Diploid,2N,0,,,N,"Unknown",U,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
59349,22981,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,2009,FVH,FRASER VALLEY HATCHERY,2.01E+13,2010,5,19,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,24652,62.5,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Winter Run,WR,10,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6713,23506,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1993,FVH,FRASER VALLEY HATCHERY,1.99E+13,1994,5,18,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,14975,74.5,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Diploid,2N,14,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
64624,22976,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,2013,FVH,FRASER VALLEY HATCHERY,2.01E+13,2014,5,9,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,15072,55.9,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Winter Run,WR,8,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6733,23506,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1998,FVH,FRASER VALLEY HATCHERY,2.00E+13,1999,6,29,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,279,107.5,SITE,S,ALOUETTE RIVER CORRECTIONS,ARU,Diploid,2N,14,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6711,23506,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1993,FVH,FRASER VALLEY HATCHERY,1.99E+13,1993,11,30,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Fingerling,FG,Adipose,AD,15040,22.2,SITE,S,ALOUETTE RIVER CORRECTIONS,ARU,Diploid,2N,7,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
55645,22980,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,2007,FVH,FRASER VALLEY HATCHERY,2.01E+13,2008,6,6,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Fingerling,FG,Adipose,AD,26390,76.9,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Winter Run,WR,12,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
54208,22980,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,2006,FVH,FRASER VALLEY HATCHERY,2.01E+13,2007,6,7,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,17707,43.8,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Diploid,2N,11,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6720,23506,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1995,FVH,FRASER VALLEY HATCHERY,2.00E+13,1996,5,30,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,356,73,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Diploid,2N,14,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
57754,22981,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,2008,FVH,FRASER VALLEY HATCHERY,2.01E+13,2009,6,5,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,29,59.2,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Winter Run,WR,22,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6723,23506,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1996,FVH,FRASER VALLEY HATCHERY,2.00E+13,1997,5,15,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,300,80,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Diploid,2N,12,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6706,23506,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1992,FVH,FRASER VALLEY HATCHERY,1.99E+13,1993,5,7,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,7396,101,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Diploid,2N,9,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6698,23506,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1989,FVH,FRASER VALLEY HATCHERY,1.99E+13,1990,6,1,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,26063,42.2,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Diploid,2N,10,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6709,23506,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1992,FVH,FRASER VALLEY HATCHERY,1.99E+13,1993,5,31,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,15772,64.5,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Diploid,2N,15.5,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
77155,22980,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,2021,FVH,FRASER VALLEY HATCHERY,2.02E+13,2022,4,12,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,14347,66.9,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Winter Run,WR,,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6649,23503,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1978,FVH,FRASER VALLEY HATCHERY,1.98E+13,1979,1,1,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Unknown,UN,No Mark,NONE,20670,74,TRUCK,T,MAIN - FVH,MAIN,Diploid,2N,0,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6650,23503,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1979,FVH,FRASER VALLEY HATCHERY,1.98E+13,1980,3,1,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Coded Wire Tag,CWT,22066,71,UNKNOWN,U,MAIN - FVH,MAIN,Diploid,2N,0,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
64574,22976,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,2013,FVH,FRASER VALLEY HATCHERY,2.01E+13,2014,5,2,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,13895,63.3,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Winter Run,WR,6,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
60392,22981,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,2010,FVH,FRASER VALLEY HATCHERY,2.01E+13,2011,4,27,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,31141,63.5,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Winter Run,WR,9,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6737,23506,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1999,FVH,FRASER VALLEY HATCHERY,2.00E+13,2000,5,16,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,10238,86.4,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Diploid,2N,15.5,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6729,23506,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1998,FVH,FRASER VALLEY HATCHERY,2.00E+13,1999,4,30,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,4264,107.4,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Diploid,2N,8,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6674,23506,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1984,FVH,FRASER VALLEY HATCHERY,1.99E+13,1985,6,27,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose & Right Maxillary,ARM,8114,59.5,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Diploid,2N,18.5,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6675,23506,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1984,FVH,FRASER VALLEY HATCHERY,1.99E+13,1985,6,27,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose & Right Maxillary,ARM,1054,59.8,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Diploid,2N,14,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6692,23503,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1988,FVH,FRASER VALLEY HATCHERY,1.99E+13,1988,8,8,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Fall Fry,FF,No Mark,NONE,809,4.9,UNKNOWN,U,MAIN - FVH,MAIN,Diploid,2N,0,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6740,23506,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,2000,FVH,FRASER VALLEY HATCHERY,2.00E+13,2001,5,18,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,15285,75.8,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Diploid,2N,14,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
6705,23506,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,1991,FVH,FRASER VALLEY HATCHERY,1.99E+13,1992,5,4,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,22558,84.6,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Diploid,2N,9.5,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
75091,22981,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,2019,FVH,FRASER VALLEY HATCHERY,2.02E+13,2020,5,2,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,14316,77.5,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Winter Run,WR,,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
75089,22980,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,2019,FVH,FRASER VALLEY HATCHERY,2.02E+13,2020,5,1,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,14550,79.3,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Winter Run,WR,,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
77156,22981,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,2021,FVH,FRASER VALLEY HATCHERY,2.02E+13,2022,4,12,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,15201,63.2,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Winter Run,WR,,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
76138,22981,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,2020,FVH,FRASER VALLEY HATCHERY,2.02E+13,2021,4,28,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,18162,73.6,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Winter Run,WR,,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
76207,22980,262,S,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,00000LFRA,ALOUETTE RIVER,ST,Steelhead,2020,FVH,FRASER VALLEY HATCHERY,2.02E+13,2021,4,30,N,SOUTH ALOUETTE R,262,SOUTH ALOUETTE R,262,Wild,Smolt,SM,Adipose,AD,18203,66.1,TRUCK,T,ALOUETTE RIVER CORRECTIONS,ARU,Winter Run,WR,,,,N,"FFSBC",F,"FENTON ROAD SLOUGH, SOUTH ALOUETTE RIVER",2,Lower Mainland
