Region,Stream,Ecotype,Season,Responses,^Anglers,^Days,^Wild_Kept,^Wild_Rel,^Hatch_Kept,^Hatch_Rel,^Wild_Tot,^Hatch_Tot,^Kept_Tot,^Rel_Tot,^Catch_Tot,New WSC
1,AMOR DE COSMOS RIVER,W,1989/1990,16,72,138,0,139,5,0,139,5,5,139,144,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,1990/1991,14,62,150,0,227,8,8,227,16,8,235,243,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,1991/1992,17,65,104,0,81,0,12,81,12,0,93,93,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,1992/1993,28,96,147,0,136,0,0,136,0,0,136,136,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,1993/1994,7,34,63,0,29,0,0,29,0,0,29,29,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,1994/1995,15,45,55,0,16,3,2,16,5,3,18,21,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,1995/1996,16,53,94,0,39,0,7,39,7,0,46,46,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,1996/1997,6,19,28,0,10,0,0,10,0,0,10,10,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,1997/1998,0,0,0,0,0,0,0,0,0,0,0,0,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,1998/1999,1,4,4,0,0,0,0,0,0,0,0,0,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,1999/2000,0,0,0,0,0,0,0,0,0,0,0,0,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,2000/2001,0,0,0,0,0,0,0,0,0,0,0,0,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,2001/2002,0,0,0,0,0,0,0,0,0,0,0,0,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,2002/2003,0,0,0,0,0,0,0,0,0,0,0,0,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,2003/2004,0,0,0,0,0,0,0,0,0,0,0,0,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,2004/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,2005/2006,0,0,0,0,0,0,0,0,0,0,0,0,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,2006/2007,0,0,0,0,0,0,0,0,0,0,0,0,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,2007/2008,0,0,0,0,0,0,0,0,0,0,0,0,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,2008/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,2009/2010,0,0,0,0,0,0,0,0,0,0,0,0,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,2010/2011,0,0,0,0,0,0,0,0,0,0,0,0,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,2011/2012,0,0,0,0,0,0,0,0,0,0,0,0,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,2012/2013,0,0,0,0,0,0,0,0,0,0,0,0,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,2013/2014,0,0,0,0,0,0,0,0,0,0,0,0,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,2014/2015,0,0,0,0,0,0,0,0,0,0,0,0,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,2015/2016,0,0,0,0,0,0,0,0,0,0,0,0,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,2016/2017,0,0,0,0,0,0,0,0,0,0,0,0,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,2017/2018,0,0,0,0,0,0,0,0,0,0,0,0,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,2018/2019,0,0,0,0,0,0,0,0,0,0,0,0,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,2019/2020,0,0,0,0,0,0,0,0,0,0,0,0,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,AMOR DE COSMOS RIVER,W,2020/2021,0,0,0,0,0,0,0,0,0,0,0,0,920-700700-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1967/1968,UN,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1968/1969,UN,4,46,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1969/1970,UN,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1970/1971,UN,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1971/1972,UN,3,3,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1972/1973,UN,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1973/1974,UN,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1974/1975,UN,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1975/1976,UN,4,8,4,0,0,0,4,0,4,0,4,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1976/1977,UN,4,12,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1977/1978,UN,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1978/1979,UN,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1979/1980,UN,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1980/1981,UN,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1981/1982,UN,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1982/1983,1,4,13,0,9,0,0,9,0,0,9,9,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1983/1984,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1984/1985,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1985/1986,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1986/1987,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1987/1988,1,4,4,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1988/1989,1,4,18,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1989/1990,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1990/1991,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1991/1992,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1992/1993,1,4,4,0,4,0,0,4,0,0,4,4,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1993/1994,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1994/1995,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1995/1996,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1996/1997,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1997/1998,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1998/1999,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,1999/2000,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,2000/2001,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,2001/2002,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,2002/2003,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,2003/2004,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,2004/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,2005/2006,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,2006/2007,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,2007/2008,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,2008/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,2009/2010,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,2010/2011,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,2011/2012,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,2012/2013,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,2013/2014,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,2014/2015,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,2015/2016,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,2016/2017,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,2017/2018,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,2018/2019,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,2019/2020,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,APPLE RIVER,W,2020/2021,0,0,0,0,0,0,0,0,0,0,0,0,900-469600-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1967/1968,UN,0,0,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1968/1969,UN,0,0,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1969/1970,UN,0,0,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1970/1971,UN,0,0,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1971/1972,UN,0,0,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1972/1973,UN,0,0,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1973/1974,UN,0,0,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1974/1975,UN,0,0,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1975/1976,UN,0,0,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1976/1977,UN,0,0,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1977/1978,UN,0,0,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1978/1979,UN,0,0,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1979/1980,UN,0,0,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1980/1981,UN,0,0,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1981/1982,UN,0,0,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1982/1983,0,0,0,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1983/1984,2,7,7,3,0,0,0,3,0,3,0,3,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1984/1985,2,7,7,0,3,0,0,3,0,0,3,3,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1985/1986,1,2,9,0,25,0,0,25,0,0,25,25,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1986/1987,0,0,0,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1987/1988,0,0,0,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1988/1989,0,0,0,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1989/1990,2,9,14,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1990/1991,2,8,8,0,15,0,0,15,0,0,15,15,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1991/1992,2,9,9,0,14,0,0,14,0,0,14,14,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1992/1993,3,11,11,0,19,0,0,19,0,0,19,19,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1993/1994,5,25,41,0,112,0,0,112,0,0,112,112,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1994/1995,6,19,43,0,37,0,0,37,0,0,37,37,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1995/1996,7,23,66,3,91,0,0,94,0,3,91,94,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1996/1997,5,16,54,0,57,0,0,57,0,0,57,57,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1997/1998,2,10,29,0,29,0,0,29,0,0,29,29,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1998/1999,6,24,87,0,134,0,0,134,0,0,134,134,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,1999/2000,3,14,28,0,92,0,0,92,0,0,92,92,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,2000/2001,2,7,22,0,89,0,0,89,0,0,89,89,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,2001/2002,1,3,3,0,23,0,3,23,3,0,27,27,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,2002/2003,0,0,0,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,2003/2004,2,8,11,0,15,0,0,15,0,0,15,15,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,2004/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,2005/2006,0,0,0,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,2006/2007,1,4,4,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,2007/2008,1,4,4,0,12,0,0,12,0,0,12,12,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,2008/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,2009/2010,0,0,0,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,2010/2011,1,4,14,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,2011/2012,0,0,0,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,2012/2013,0,0,0,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,2013/2014,1,5,5,0,5,0,0,5,0,0,5,5,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,2014/2015,4,22,33,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,2015/2016,1,5,5,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,2016/2017,3,12,12,0,2,0,0,2,0,0,2,2,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,2017/2018,3,13,31,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,2018/2019,3,14,34,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,2019/2020,4,19,25,0,5,0,0,5,0,0,5,5,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ARTLISH RIVER,SW,2020/2021,4,19,39,0,0,0,0,0,0,0,0,0,930-671100-00000-00000-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1967/1968,UN,292,1153,525,0,0,0,525,0,525,0,525,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1968/1969,UN,342,1409,601,0,0,0,601,0,601,0,601,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1969/1970,UN,228,1222,283,0,0,0,283,0,283,0,283,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1970/1971,UN,199,990,184,121,0,0,305,0,184,121,305,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1971/1972,UN,123,632,258,93,0,0,351,0,258,93,351,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1972/1973,UN,145,555,78,70,0,0,148,0,78,70,148,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1973/1974,UN,165,751,222,52,0,0,274,0,222,52,274,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1974/1975,UN,163,633,225,137,0,0,362,0,225,137,362,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1975/1976,UN,211,1023,201,166,0,0,367,0,201,166,367,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1976/1977,UN,111,346,48,20,0,0,68,0,48,20,68,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1977/1978,UN,74,258,33,62,0,0,95,0,33,62,95,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1978/1979,UN,59,259,24,87,0,0,111,0,24,87,111,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1979/1980,UN,49,83,0,21,0,0,21,0,0,21,21,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1980/1981,UN,22,95,0,44,0,0,44,0,0,44,44,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1981/1982,UN,7,44,0,0,7,0,0,7,7,0,7,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1982/1983,11,39,182,4,91,4,4,95,8,8,95,103,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1983/1984,10,36,109,0,75,4,26,75,30,4,101,105,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1984/1985,11,35,93,0,45,0,10,45,10,0,55,55,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1985/1986,6,21,88,0,25,7,53,25,60,7,78,85,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1986/1987,19,74,171,0,82,52,44,82,96,52,126,178,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1987/1988,11,48,172,0,283,0,75,283,75,0,358,358,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1988/1989,8,37,97,0,96,0,8,96,8,0,104,104,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1989/1990,11,49,143,0,67,5,13,67,18,5,80,85,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1990/1991,13,54,189,0,185,4,35,185,39,4,220,224,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1991/1992,11,41,125,0,319,0,15,319,15,0,334,334,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1992/1993,17,62,217,0,243,0,7,243,7,0,250,250,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1993/1994,15,71,178,0,112,0,8,112,8,0,120,120,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1994/1995,9,28,47,0,60,0,0,60,0,0,60,60,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1995/1996,11,37,94,0,123,0,9,123,9,0,132,132,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1996/1997,13,41,159,0,89,6,22,89,29,6,111,118,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1997/1998,6,30,86,0,112,0,0,112,0,0,112,112,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1998/1999,10,40,168,0,167,0,8,167,8,0,175,175,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,1999/2000,7,31,177,0,115,9,14,115,23,9,129,138,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,2000/2001,5,19,33,0,30,0,0,30,0,0,30,30,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,2001/2002,17,57,299,0,386,3,54,386,57,3,439,443,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,2002/2003,13,49,221,0,137,4,34,137,38,4,171,175,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,2003/2004,11,39,200,0,104,0,11,104,11,0,115,115,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,2004/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,2005/2006,9,27,102,0,65,0,0,65,0,0,65,65,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,2006/2007,6,29,157,0,89,0,0,89,0,0,89,89,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,2007/2008,6,24,193,0,146,0,0,146,0,0,146,146,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,2008/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,2009/2010,7,28,54,0,28,4,4,28,8,4,32,35,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,2010/2011,14,49,195,0,107,0,25,107,25,0,131,131,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,2011/2012,9,43,109,0,74,0,5,74,5,0,79,79,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
1,ASH RIVER,S,2012/2013,9,44,187,0,133,25,25,133,49,25,157,182,930-137400-99500-20200-0000-0000-000-000-000-000-000-000
